ID,Stop_0,Cnt_0,Stop_1,Cnt_1 
62108,Sandburg Residence Hall (Sand),2,Capitol and Humboldt Park and Ride (C/H),3 
95497,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),21 
52544,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),22 
105483,Sandburg Residence Hall (Sand),16,Cambridge Commons (CC-S),20 
49825,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),16 
60876,Sandburg Residence Hall (Sand),18,Capitol and Humboldt Park and Ride (C/H),24 
52320,Cunningham Hall (Cunn),6,Kenilworth Square Apartments (KNW),10 
55165,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),21 
57426,UWM Union (Union),14,Kenilworth Square Apartments (KNW),14 
58502,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),14 
48127,Sandburg Residence Hall (Sand),18,Capitol and Humboldt Park and Ride (C/H),23 
59462,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),3 
55890,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),21 
62576,Sandburg Residence Hall (Sand),5,Cambridge Commons - Northbound (CC-N),11 
60330,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),18 
57030,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),21 
62712,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),11 
23190,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),7 
60886,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),8 
38585,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),10 
58313,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),9 
102873,UWM Golda Meir Library (Lib),2,RiverView Residence Hall (RVW),3 
107075,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),24 
89036,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),14 
44962,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),9 
55141,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),9 
53522,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),10 
60445,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),18 
23004,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),3 
55193,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),11 
54128,UWM Union (Union),22,Capitol and Humboldt Park and Ride (C/H),16 
58852,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),18 
57892,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),11 
60511,Sandburg Residence Hall (Sand),14,Capitol and Humboldt Park and Ride (C/H),15 
51373,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),16 
56444,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),16 
60539,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),6 
62285,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),8 
61307,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),7 
44177,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),9 
50753,UWM Golda Meir Library (Lib),23,Kenilworth Square Apartments (KNW),27 
54530,UWM Golda Meir Library (Lib),31,Kenilworth Square Apartments (KNW),33 
45460,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),6 
65487,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),27 
40954,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),3 
93010,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),3 
100781,Sandburg Residence Hall (Sand),12,Kenilworth Square Apartments (KNW),13 
43043,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),9 
105450,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),6 
45227,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),4 
96415,Sandburg Residence Hall (Sand),4,Capitol and Humboldt Park and Ride (C/H),3 
47623,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),7 
58305,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),11 
59077,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),5 
74337,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),9 
62776,Sandburg Residence Hall (Sand),14,Capitol and Humboldt Park and Ride (C/H),11 
59076,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),14 
58530,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),10 
107094,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),19 
103955,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),8 
106269,Cunningham Hall (Cunn),3,Cambridge Commons (CC-S),3 
109570,Sandburg Residence Hall (Sand),7,Kenilworth Square Apartments (KNW),10 
83401,Sandburg Residence Hall (Sand),12,Capitol and Humboldt Park and Ride (C/H),11 
107090,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),25 
62390,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),26 
100282,Non-Peak Hours UWM KIRC (KIRC-S),1,Cambridge Commons (CC-S),2 
89417,Sandburg Residence Hall (Sand),10,Cambridge Commons (CC-S),2 
93312,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),9 
80403,UWM Golda Meir Library (Lib),7,RiverView Residence Hall (RVW),3 
87558,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
55904,UWM Golda Meir Library (Lib),11,Kenilworth Square Apartments (KNW),26 
99632,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),5 
107074,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),15 
107106,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),19 
107115,UWM Golda Meir Library (Lib),16,RiverView Residence Hall (RVW),26 
104643,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),2 
97946,UWM Golda Meir Library (Lib),2,Cambridge Commons (CC-S),3 
100433,Sandburg Residence Hall (Sand),22,Cambridge Commons (CC-S),16 
100252,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),23 
108824,Sandburg Residence Hall (Sand),7,Cambridge Commons (CC-S),10 
107102,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),8 
105544,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),2 
100798,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),22 
86477,UWM Golda Meir Library (Lib),6,Cambridge Commons (CC-S),8 
81175,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),19 
107129,UWM Golda Meir Library (Lib),17,Cambridge Commons (CC-S),12 
100687,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),7 
109393,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),20 
108506,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),11 
108503,UWM Golda Meir Library (Lib),24,RiverView Residence Hall (RVW),31 
107128,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),4 
100308,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),3 
107147,UWM Golda Meir Library (Lib),22,Kenilworth Square Apartments (KNW),24 
92934,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),13 
107111,UWM Golda Meir Library (Lib),32,RiverView Residence Hall (RVW),39 
103067,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),22 
108509,UWM Golda Meir Library (Lib),9,RiverView Residence Hall (RVW),18 
98820,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),10 
108519,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),3 
108533,UWM Golda Meir Library (Lib),27,Cambridge Commons (CC-S),28 
99155,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),2 
107101,UWM Golda Meir Library (Lib),5,RiverView Residence Hall (RVW),5 
107148,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),5 
108534,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),4 
107547,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
74290,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),13 
108502,UWM Golda Meir Library (Lib),9,RiverView Residence Hall (RVW),24 
108528,UWM Golda Meir Library (Lib),31,RiverView Residence Hall (RVW),30 
104067,UWM Golda Meir Library (Lib),1,Cambridge Commons (CC-S),4 
101811,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),5 
107063,Sandburg Residence Hall (Sand),14,RiverView Residence Hall (RVW),17 
65693,UWM Union (Union),1,Capitol and Humboldt Park and Ride (C/H),5 
107177,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),38 
108543,Sandburg Residence Hall (Sand),16,Cambridge Commons (CC-S),15 
84212,UWM Golda Meir Library (Lib),7,Cambridge Commons (CC-S),12 
107170,UWM Golda Meir Library (Lib),8,Cambridge Commons (CC-S),11 
99606,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),3 
108166,Non-Peak Hours UWM KIRC (KIRC-S),7,RiverView Residence Hall (RVW),16 
107189,UWM Golda Meir Library (Lib),29,RiverView Residence Hall (RVW),80 
108535,Sandburg Residence Hall (Sand),9,RiverView Residence Hall (RVW),18 
109769,Sandburg Residence Hall (Sand),14,Cambridge Commons (CC-S),14 
108910,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),2 
107215,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),39 
107221,UWM Golda Meir Library (Lib),20,Cambridge Commons (CC-S),27 
107212,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),22 
107222,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),49 
85697,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),3 
107203,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),13 
108361,UWM Golda Meir Library (Lib),31,Cambridge Commons (CC-S),54 
66649,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),15 
108356,Sandburg Residence Hall (Sand),8,Kenilworth Square Apartments (KNW),21 
109181,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),3 
108371,UWM Golda Meir Library (Lib),24,Cambridge Commons (CC-S),19 
90144,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),20 
107213,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),11 
108393,UWM Golda Meir Library (Lib),29,Cambridge Commons (CC-S),53 
80606,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),17 
108373,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),10 
108421,UWM Golda Meir Library (Lib),10,Cambridge Commons (CC-S),19 
108435,UWM Golda Meir Library (Lib),24,RiverView Residence Hall (RVW),36 
108176,UWM Golda Meir Library (Lib),7,RiverView Residence Hall (RVW),8 
108422,UWM Golda Meir Library (Lib),31,Cambridge Commons (CC-S),25 
92834,UWM Golda Meir Library (Lib),2,RiverView Residence Hall (RVW),3 
108411,UWM Golda Meir Library (Lib),24,Cambridge Commons (CC-S),39 
108406,UWM Golda Meir Library (Lib),27,RiverView Residence Hall (RVW),29 
89536,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),26 
107219,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),15 
85396,Sandburg Residence Hall (Sand),7,RiverView Residence Hall (RVW),4 
105554,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),3 
106981,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),17 
108413,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),1 
40031,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),3 
109450,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),15 
86853,Non-Peak Hours UWM KIRC (KIRC-S),3,Capitol and Humboldt Park and Ride (C/H),5 
58812,UWM Union (Union),4,Kenilworth Square Apartments (KNW),7 
59828,Sandburg Residence Hall (Sand),1,Capitol and Humboldt Park and Ride (C/H),10 
41244,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),7 
106971,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),9 
109863,UWM Golda Meir Library (Lib),16,Kenilworth Square Apartments (KNW),21 
59340,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),14 
59314,Sandburg Residence Hall (Sand),14,Capitol and Humboldt Park and Ride (C/H),14 
52667,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),1 
51013,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),13 
108912,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),3 
90329,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),20 
100385,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),33 
89118,UWM Golda Meir Library (Lib),7,Cambridge Commons - Northbound (CC-N),11 
106233,UWM Golda Meir Library (Lib),10,Kenilworth Square Apartments (KNW),23 
15439,UWM Golda Meir Library (Lib),12,Kenilworth Square Apartments (KNW),23 
101602,Cunningham Hall (Cunn),16,Cambridge Commons (CC-S),21 
107546,UWM Golda Meir Library (Lib),11,Cambridge Commons (CC-S),7 
90289,Sandburg Residence Hall (Sand),16,Kenilworth Square Apartments (KNW),41 
109372,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),13 
105657,Sandburg Residence Hall (Sand),12,Cambridge Commons (CC-S),26 
107153,UWM Golda Meir Library (Lib),10,RiverView Residence Hall (RVW),9 
104497,Sandburg Residence Hall (Sand),22,Kenilworth Square Apartments (KNW),36 
101332,UWM Golda Meir Library (Lib),20,RiverView Residence Hall (RVW),23 
101063,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),9 
108194,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),38 
101166,UWM Golda Meir Library (Lib),18,RiverView Residence Hall (RVW),30 
92782,UWM Golda Meir Library (Lib),15,RiverView Residence Hall (RVW),17 
101419,Cunningham Hall (Cunn),22,RiverView Residence Hall (RVW),41 
104727,Sandburg Residence Hall (Sand),15,Cambridge Commons (CC-S),32 
105214,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),3 
107849,UWM Golda Meir Library (Lib),17,Cambridge Commons (CC-S),26 
102363,UWM Golda Meir Library (Lib),39,Cambridge Commons (CC-S),38 
103477,Sandburg Residence Hall (Sand),20,RiverView Residence Hall (RVW),30 
104637,UWM Golda Meir Library (Lib),36,RiverView Residence Hall (RVW),46 
106729,UWM Golda Meir Library (Lib),21,RiverView Residence Hall (RVW),39 
109411,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),39 
104164,Sandburg Residence Hall (Sand),15,Cambridge Commons (CC-S),11 
101757,Sandburg Residence Hall (Sand),23,RiverView Residence Hall (RVW),47 
40764,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),21 
100187,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),25 
103913,UWM Golda Meir Library (Lib),12,RiverView Residence Hall (RVW),35 
101761,UWM Golda Meir Library (Lib),27,RiverView Residence Hall (RVW),49 
106359,UWM Golda Meir Library (Lib),36,Cambridge Commons (CC-S),48 
98887,UWM Golda Meir Library (Lib),23,Cambridge Commons (CC-S),14 
102400,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),14 
83979,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),14 
41722,Sandburg Residence Hall (Sand),11,Capitol and Humboldt Park and Ride (C/H),24 
108085,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),17 
105261,Sandburg Residence Hall (Sand),12,Capitol and Humboldt Park and Ride (C/H),13 
18064,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),16 
106676,UWM Golda Meir Library (Lib),34,RiverView Residence Hall (RVW),48 
39399,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),13 
40232,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),15 
90519,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),11 
38706,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),16 
109774,UWM Union (Union),22,Capitol and Humboldt Park and Ride (C/H),24 
101727,Cunningham Hall (Cunn),14,RiverView Residence Hall (RVW),24 
89342,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),14 
99613,UWM Golda Meir Library (Lib),15,RiverView Residence Hall (RVW),19 
103142,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),21 
101767,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),17 
102406,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),29 
107652,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),37 
32415,Sandburg Residence Hall (Sand),11,Capitol and Humboldt Park and Ride (C/H),12 
104724,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),22 
21055,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),15 
40321,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),20 
105764,UWM Golda Meir Library (Lib),21,RiverView Residence Hall (RVW),12 
103217,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),18 
100481,Sandburg Residence Hall (Sand),26,Capitol and Humboldt Park and Ride (C/H),18 
31213,Sandburg Residence Hall (Sand),15,Capitol and Humboldt Park and Ride (C/H),14 
105762,UWM Golda Meir Library (Lib),16,RiverView Residence Hall (RVW),24 
15462,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),6 
102648,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),18 
99511,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),16 
99222,UWM Golda Meir Library (Lib),20,RiverView Residence Hall (RVW),41 
39835,Sandburg Residence Hall (Sand),17,Capitol and Humboldt Park and Ride (C/H),19 
103476,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),24 
99325,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),21 
103442,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),12 
95058,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),16 
105744,UWM Golda Meir Library (Lib),23,Cambridge Commons (CC-S),31 
86648,Sandburg Residence Hall (Sand),18,Capitol and Humboldt Park and Ride (C/H),16 
100579,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),17 
103802,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),14 
104084,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),15 
106512,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),14 
38564,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),7 
94847,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),22 
98437,Sandburg Residence Hall (Sand),37,Cambridge Commons (CC-S),60 
99140,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),16 
98504,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),18 
97449,UWM Golda Meir Library (Lib),22,RiverView Residence Hall (RVW),35 
104718,UWM Golda Meir Library (Lib),10,Kenilworth Square Apartments (KNW),38 
98982,Cunningham Hall (Cunn),14,RiverView Residence Hall (RVW),28 
27158,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),15 
103967,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),26 
102804,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),18 
108544,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),15 
98257,Cunningham Hall (Cunn),37,RiverView Residence Hall (RVW),55 
109399,UWM Golda Meir Library (Lib),15,Kenilworth Square Apartments (KNW),27 
103781,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),21 
103742,Sandburg Residence Hall (Sand),12,Capitol and Humboldt Park and Ride (C/H),16 
108053,UWM Golda Meir Library (Lib),20,Kenilworth Square Apartments (KNW),26 
86173,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),20 
99170,Cunningham Hall (Cunn),15,Cambridge Commons (CC-S),17 
97014,UWM Golda Meir Library (Lib),22,RiverView Residence Hall (RVW),21 
29124,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),9 
30012,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),23 
106370,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),15 
108437,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),20 
27353,UWM Golda Meir Library (Lib),18,Kenilworth Square Apartments (KNW),19 
77322,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),21 
102210,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),19 
67898,Non-Peak Hours UWM KIRC (KIRC-S),2,Capitol and Humboldt Park and Ride (C/H),2 
106961,UWM Golda Meir Library (Lib),16,RiverView Residence Hall (RVW),36 
108456,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),19 
41729,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),15 
96159,UWM Golda Meir Library (Lib),28,RiverView Residence Hall (RVW),34 
93085,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),11 
99168,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),16 
102531,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),21 
105113,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),28 
104557,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),18 
100388,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),25 
23701,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),9 
87452,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),17 
98942,UWM Golda Meir Library (Lib),23,Cambridge Commons (CC-S),24 
39077,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),25 
109065,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),23 
105664,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),21 
107475,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),29 
101531,UWM Golda Meir Library (Lib),12,RiverView Residence Hall (RVW),17 
104116,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),17 
99429,Cunningham Hall (Cunn),10,Cambridge Commons (CC-S),17 
105280,UWM Golda Meir Library (Lib),20,Cambridge Commons (CC-S),17 
103929,Cunningham Hall (Cunn),15,Cambridge Commons (CC-S),18 
92444,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),17 
104962,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),23 
103440,UWM Golda Meir Library (Lib),24,Cambridge Commons (CC-S),30 
81658,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),15 
29029,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),21 
104231,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),22 
103508,Cunningham Hall (Cunn),20,RiverView Residence Hall (RVW),36 
103273,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),19 
66032,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),22 
75446,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),17 
106924,UWM Golda Meir Library (Lib),22,Cambridge Commons (CC-S),27 
103322,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
102466,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),13 
109378,UWM Golda Meir Library (Lib),12,RiverView Residence Hall (RVW),27 
99297,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),19 
106424,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),31 
42531,UWM Union (Union),2,Capitol and Humboldt Park and Ride (C/H),4 
109244,UWM Golda Meir Library (Lib),20,Cambridge Commons (CC-S),16 
39288,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),19 
104900,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),24 
105773,UWM Golda Meir Library (Lib),29,Cambridge Commons (CC-S),38 
109501,UWM Golda Meir Library (Lib),9,Cambridge Commons (CC-S),13 
106442,Sandburg Residence Hall (Sand),28,RiverView Residence Hall (RVW),34 
107897,UWM Golda Meir Library (Lib),31,RiverView Residence Hall (RVW),23 
38633,Sandburg Residence Hall (Sand),4,Capitol and Humboldt Park and Ride (C/H),4 
38358,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),16 
103910,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),20 
98016,Cunningham Hall (Cunn),11,Cambridge Commons (CC-S),27 
104353,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),26 
102238,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),9 
109075,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),19 
98876,UWM Golda Meir Library (Lib),18,RiverView Residence Hall (RVW),33 
99065,UWM Golda Meir Library (Lib),15,RiverView Residence Hall (RVW),19 
102478,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),18 
105509,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),24 
98985,UWM Golda Meir Library (Lib),23,Cambridge Commons (CC-S),21 
102682,Non-Peak Hours UWM KIRC (KIRC-S),2,Cambridge Commons (CC-S),4 
107062,UWM Golda Meir Library (Lib),20,Cambridge Commons (CC-S),21 
98328,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),23 
106487,UWM Golda Meir Library (Lib),30,Cambridge Commons (CC-S),43 
104437,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),16 
104839,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),19 
108226,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),15 
105473,UWM Golda Meir Library (Lib),17,Cambridge Commons (CC-S),23 
99105,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),21 
100267,UWM Golda Meir Library (Lib),28,Cambridge Commons (CC-S),38 
107384,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),30 
99219,UWM Golda Meir Library (Lib),30,Cambridge Commons (CC-S),27 
105360,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),6 
103188,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),11 
18062,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),2 
105057,UWM Golda Meir Library (Lib),33,RiverView Residence Hall (RVW),36 
101343,Sandburg Residence Hall (Sand),17,RiverView Residence Hall (RVW),34 
97448,UWM Golda Meir Library (Lib),10,RiverView Residence Hall (RVW),37 
104303,UWM Golda Meir Library (Lib),21,RiverView Residence Hall (RVW),20 
93045,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),23 
99074,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),14 
105332,UWM Golda Meir Library (Lib),27,Kenilworth Square Apartments (KNW),27 
104615,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),21 
89542,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),17 
106264,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),16 
106060,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),19 
23326,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),6 
